,_label_building.tif,_label_kg.tif,_label_coords.tif,_label_lc.tif,_label_roads.tif
isreal-1_8_0,isreal-1_8_label_building.tif,isreal-1_8_label_kg.tif,isreal-1_8_label_coords.tif,isreal-1_8_label_lc.tif,
isreal-1_9_0,isreal-1_9_label_building.tif,isreal-1_9_label_kg.tif,isreal-1_9_label_coords.tif,isreal-1_9_label_lc.tif,
isreal-2_1_0,isreal-2_1_label_building.tif,isreal-2_1_label_kg.tif,isreal-2_1_label_coords.tif,isreal-2_1_label_lc.tif,
isreal-2_2_0,isreal-2_2_label_building.tif,isreal-2_2_label_kg.tif,isreal-2_2_label_coords.tif,isreal-2_2_label_lc.tif,
isreal-2_3_0,isreal-2_3_label_building.tif,isreal-2_3_label_kg.tif,isreal-2_3_label_coords.tif,isreal-2_3_label_lc.tif,
isreal-2_5_0,isreal-2_5_label_building.tif,isreal-2_5_label_kg.tif,isreal-2_5_label_coords.tif,isreal-2_5_label_lc.tif,
isreal-2_6_0,isreal-2_6_label_building.tif,isreal-2_6_label_kg.tif,isreal-2_6_label_coords.tif,isreal-2_6_label_lc.tif,
isreal-2_9_0,isreal-2_9_label_building.tif,isreal-2_9_label_kg.tif,isreal-2_9_label_coords.tif,isreal-2_9_label_lc.tif,
japan_0_0,japan_0_label_building.tif,japan_0_label_kg.tif,japan_0_label_coords.tif,japan_0_label_lc.tif,japan_0_label_roads.tif
japan_0_1,japan_0_label_building.tif,japan_0_label_kg.tif,japan_0_label_coords.tif,japan_0_label_lc.tif,japan_0_label_roads.tif
japan_0_2,japan_0_label_building.tif,japan_0_label_kg.tif,japan_0_label_coords.tif,japan_0_label_lc.tif,japan_0_label_roads.tif
japan_1_0,japan_1_label_building.tif,japan_1_label_kg.tif,japan_1_label_coords.tif,japan_1_label_lc.tif,japan_1_label_roads.tif
japan_1_1,japan_1_label_building.tif,japan_1_label_kg.tif,japan_1_label_coords.tif,japan_1_label_lc.tif,japan_1_label_roads.tif
japan_1_2,japan_1_label_building.tif,japan_1_label_kg.tif,japan_1_label_coords.tif,japan_1_label_lc.tif,japan_1_label_roads.tif
japan_2_0,japan_2_label_building.tif,japan_2_label_kg.tif,japan_2_label_coords.tif,japan_2_label_lc.tif,japan_2_label_roads.tif
japan_2_1,japan_2_label_building.tif,japan_2_label_kg.tif,japan_2_label_coords.tif,japan_2_label_lc.tif,japan_2_label_roads.tif
japan_2_2,japan_2_label_building.tif,japan_2_label_kg.tif,japan_2_label_coords.tif,japan_2_label_lc.tif,japan_2_label_roads.tif
japan_3_0,japan_3_label_building.tif,japan_3_label_kg.tif,japan_3_label_coords.tif,japan_3_label_lc.tif,japan_3_label_roads.tif
japan_3_1,japan_3_label_building.tif,japan_3_label_kg.tif,japan_3_label_coords.tif,japan_3_label_lc.tif,japan_3_label_roads.tif
japan_3_2,japan_3_label_building.tif,japan_3_label_kg.tif,japan_3_label_coords.tif,japan_3_label_lc.tif,japan_3_label_roads.tif
japan_4_0,japan_4_label_building.tif,japan_4_label_kg.tif,japan_4_label_coords.tif,japan_4_label_lc.tif,japan_4_label_roads.tif
japan_4_1,japan_4_label_building.tif,japan_4_label_kg.tif,japan_4_label_coords.tif,japan_4_label_lc.tif,japan_4_label_roads.tif
japan_4_2,japan_4_label_building.tif,japan_4_label_kg.tif,japan_4_label_coords.tif,japan_4_label_lc.tif,japan_4_label_roads.tif
japan_5_0,japan_5_label_building.tif,japan_5_label_kg.tif,japan_5_label_coords.tif,japan_5_label_lc.tif,japan_5_label_roads.tif
japan_5_1,japan_5_label_building.tif,japan_5_label_kg.tif,japan_5_label_coords.tif,japan_5_label_lc.tif,japan_5_label_roads.tif
japan_5_2,japan_5_label_building.tif,japan_5_label_kg.tif,japan_5_label_coords.tif,japan_5_label_lc.tif,japan_5_label_roads.tif
japan_6_0,japan_6_label_building.tif,japan_6_label_kg.tif,japan_6_label_coords.tif,japan_6_label_lc.tif,japan_6_label_roads.tif
japan_6_1,japan_6_label_building.tif,japan_6_label_kg.tif,japan_6_label_coords.tif,japan_6_label_lc.tif,japan_6_label_roads.tif
japan_6_2,japan_6_label_building.tif,japan_6_label_kg.tif,japan_6_label_coords.tif,japan_6_label_lc.tif,japan_6_label_roads.tif
japan_7_0,japan_7_label_building.tif,japan_7_label_kg.tif,japan_7_label_coords.tif,japan_7_label_lc.tif,japan_7_label_roads.tif
japan_7_1,japan_7_label_building.tif,japan_7_label_kg.tif,japan_7_label_coords.tif,japan_7_label_lc.tif,japan_7_label_roads.tif
japan_7_2,japan_7_label_building.tif,japan_7_label_kg.tif,japan_7_label_coords.tif,japan_7_label_lc.tif,japan_7_label_roads.tif
japan_8_0,japan_8_label_building.tif,japan_8_label_kg.tif,japan_8_label_coords.tif,japan_8_label_lc.tif,japan_8_label_roads.tif
japan_8_1,japan_8_label_building.tif,japan_8_label_kg.tif,japan_8_label_coords.tif,japan_8_label_lc.tif,japan_8_label_roads.tif
japan_8_2,japan_8_label_building.tif,japan_8_label_kg.tif,japan_8_label_coords.tif,japan_8_label_lc.tif,japan_8_label_roads.tif
japan_9_0,japan_9_label_building.tif,japan_9_label_kg.tif,japan_9_label_coords.tif,japan_9_label_lc.tif,japan_9_label_roads.tif
japan_9_1,japan_9_label_building.tif,japan_9_label_kg.tif,japan_9_label_coords.tif,japan_9_label_lc.tif,japan_9_label_roads.tif
japan_9_2,japan_9_label_building.tif,japan_9_label_kg.tif,japan_9_label_coords.tif,japan_9_label_lc.tif,japan_9_label_roads.tif
japan_10_0,japan_10_label_building.tif,japan_10_label_kg.tif,japan_10_label_coords.tif,japan_10_label_lc.tif,japan_10_label_roads.tif
japan_10_1,japan_10_label_building.tif,japan_10_label_kg.tif,japan_10_label_coords.tif,japan_10_label_lc.tif,japan_10_label_roads.tif
japan_10_2,japan_10_label_building.tif,japan_10_label_kg.tif,japan_10_label_coords.tif,japan_10_label_lc.tif,japan_10_label_roads.tif
japan_11_0,japan_11_label_building.tif,japan_11_label_kg.tif,japan_11_label_coords.tif,japan_11_label_lc.tif,japan_11_label_roads.tif
japan_11_1,japan_11_label_building.tif,japan_11_label_kg.tif,japan_11_label_coords.tif,japan_11_label_lc.tif,japan_11_label_roads.tif
japan_11_2,japan_11_label_building.tif,japan_11_label_kg.tif,japan_11_label_coords.tif,japan_11_label_lc.tif,japan_11_label_roads.tif
japan_12_0,japan_12_label_building.tif,japan_12_label_kg.tif,japan_12_label_coords.tif,japan_12_label_lc.tif,japan_12_label_roads.tif
japan_12_1,japan_12_label_building.tif,japan_12_label_kg.tif,japan_12_label_coords.tif,japan_12_label_lc.tif,japan_12_label_roads.tif
japan_12_2,japan_12_label_building.tif,japan_12_label_kg.tif,japan_12_label_coords.tif,japan_12_label_lc.tif,japan_12_label_roads.tif
japan_13_0,japan_13_label_building.tif,japan_13_label_kg.tif,japan_13_label_coords.tif,japan_13_label_lc.tif,japan_13_label_roads.tif
japan_13_1,japan_13_label_building.tif,japan_13_label_kg.tif,japan_13_label_coords.tif,japan_13_label_lc.tif,japan_13_label_roads.tif
japan_13_2,japan_13_label_building.tif,japan_13_label_kg.tif,japan_13_label_coords.tif,japan_13_label_lc.tif,japan_13_label_roads.tif
japan_14_0,japan_14_label_building.tif,japan_14_label_kg.tif,japan_14_label_coords.tif,japan_14_label_lc.tif,japan_14_label_roads.tif
japan_14_1,japan_14_label_building.tif,japan_14_label_kg.tif,japan_14_label_coords.tif,japan_14_label_lc.tif,japan_14_label_roads.tif
japan_14_2,japan_14_label_building.tif,japan_14_label_kg.tif,japan_14_label_coords.tif,japan_14_label_lc.tif,japan_14_label_roads.tif
japan_15_0,japan_15_label_building.tif,japan_15_label_kg.tif,japan_15_label_coords.tif,japan_15_label_lc.tif,japan_15_label_roads.tif
japan_15_1,japan_15_label_building.tif,japan_15_label_kg.tif,japan_15_label_coords.tif,japan_15_label_lc.tif,japan_15_label_roads.tif
japan_15_2,japan_15_label_building.tif,japan_15_label_kg.tif,japan_15_label_coords.tif,japan_15_label_lc.tif,japan_15_label_roads.tif
japan_16_0,japan_16_label_building.tif,japan_16_label_kg.tif,japan_16_label_coords.tif,japan_16_label_lc.tif,japan_16_label_roads.tif
japan_16_1,japan_16_label_building.tif,japan_16_label_kg.tif,japan_16_label_coords.tif,japan_16_label_lc.tif,japan_16_label_roads.tif
japan_16_2,japan_16_label_building.tif,japan_16_label_kg.tif,japan_16_label_coords.tif,japan_16_label_lc.tif,japan_16_label_roads.tif
japan_17_0,japan_17_label_building.tif,japan_17_label_kg.tif,japan_17_label_coords.tif,japan_17_label_lc.tif,japan_17_label_roads.tif
japan_17_1,japan_17_label_building.tif,japan_17_label_kg.tif,japan_17_label_coords.tif,japan_17_label_lc.tif,japan_17_label_roads.tif
japan_17_2,japan_17_label_building.tif,japan_17_label_kg.tif,japan_17_label_coords.tif,japan_17_label_lc.tif,japan_17_label_roads.tif
japan_18_0,japan_18_label_building.tif,japan_18_label_kg.tif,japan_18_label_coords.tif,japan_18_label_lc.tif,japan_18_label_roads.tif
japan_18_1,japan_18_label_building.tif,japan_18_label_kg.tif,japan_18_label_coords.tif,japan_18_label_lc.tif,japan_18_label_roads.tif
japan_18_2,japan_18_label_building.tif,japan_18_label_kg.tif,japan_18_label_coords.tif,japan_18_label_lc.tif,japan_18_label_roads.tif
japan_19_0,japan_19_label_building.tif,japan_19_label_kg.tif,japan_19_label_coords.tif,japan_19_label_lc.tif,japan_19_label_roads.tif
japan_19_1,japan_19_label_building.tif,japan_19_label_kg.tif,japan_19_label_coords.tif,japan_19_label_lc.tif,japan_19_label_roads.tif
japan_19_2,japan_19_label_building.tif,japan_19_label_kg.tif,japan_19_label_coords.tif,japan_19_label_lc.tif,japan_19_label_roads.tif
japan_20_0,japan_20_label_building.tif,japan_20_label_kg.tif,japan_20_label_coords.tif,japan_20_label_lc.tif,japan_20_label_roads.tif
japan_20_1,japan_20_label_building.tif,japan_20_label_kg.tif,japan_20_label_coords.tif,japan_20_label_lc.tif,japan_20_label_roads.tif
japan_20_2,japan_20_label_building.tif,japan_20_label_kg.tif,japan_20_label_coords.tif,japan_20_label_lc.tif,japan_20_label_roads.tif
japan_21_0,japan_21_label_building.tif,japan_21_label_kg.tif,japan_21_label_coords.tif,japan_21_label_lc.tif,japan_21_label_roads.tif
japan_21_1,japan_21_label_building.tif,japan_21_label_kg.tif,japan_21_label_coords.tif,japan_21_label_lc.tif,japan_21_label_roads.tif
japan_21_2,japan_21_label_building.tif,japan_21_label_kg.tif,japan_21_label_coords.tif,japan_21_label_lc.tif,japan_21_label_roads.tif
japan_22_0,japan_22_label_building.tif,japan_22_label_kg.tif,japan_22_label_coords.tif,japan_22_label_lc.tif,japan_22_label_roads.tif
japan_22_1,japan_22_label_building.tif,japan_22_label_kg.tif,japan_22_label_coords.tif,japan_22_label_lc.tif,japan_22_label_roads.tif
japan_22_2,japan_22_label_building.tif,japan_22_label_kg.tif,japan_22_label_coords.tif,japan_22_label_lc.tif,japan_22_label_roads.tif
japan_23_0,japan_23_label_building.tif,japan_23_label_kg.tif,japan_23_label_coords.tif,japan_23_label_lc.tif,japan_23_label_roads.tif
japan_23_1,japan_23_label_building.tif,japan_23_label_kg.tif,japan_23_label_coords.tif,japan_23_label_lc.tif,japan_23_label_roads.tif
japan_23_2,japan_23_label_building.tif,japan_23_label_kg.tif,japan_23_label_coords.tif,japan_23_label_lc.tif,japan_23_label_roads.tif
japan_24_0,japan_24_label_building.tif,japan_24_label_kg.tif,japan_24_label_coords.tif,japan_24_label_lc.tif,japan_24_label_roads.tif
japan_24_1,japan_24_label_building.tif,japan_24_label_kg.tif,japan_24_label_coords.tif,japan_24_label_lc.tif,japan_24_label_roads.tif
japan_24_2,japan_24_label_building.tif,japan_24_label_kg.tif,japan_24_label_coords.tif,japan_24_label_lc.tif,japan_24_label_roads.tif
japan_25_0,japan_25_label_building.tif,japan_25_label_kg.tif,japan_25_label_coords.tif,japan_25_label_lc.tif,japan_25_label_roads.tif
japan_25_1,japan_25_label_building.tif,japan_25_label_kg.tif,japan_25_label_coords.tif,japan_25_label_lc.tif,japan_25_label_roads.tif
japan_25_2,japan_25_label_building.tif,japan_25_label_kg.tif,japan_25_label_coords.tif,japan_25_label_lc.tif,japan_25_label_roads.tif
japan_26_0,japan_26_label_building.tif,japan_26_label_kg.tif,japan_26_label_coords.tif,japan_26_label_lc.tif,japan_26_label_roads.tif
japan_26_1,japan_26_label_building.tif,japan_26_label_kg.tif,japan_26_label_coords.tif,japan_26_label_lc.tif,japan_26_label_roads.tif
japan_26_2,japan_26_label_building.tif,japan_26_label_kg.tif,japan_26_label_coords.tif,japan_26_label_lc.tif,japan_26_label_roads.tif
japan_27_0,japan_27_label_building.tif,japan_27_label_kg.tif,japan_27_label_coords.tif,japan_27_label_lc.tif,japan_27_label_roads.tif
japan_27_1,japan_27_label_building.tif,japan_27_label_kg.tif,japan_27_label_coords.tif,japan_27_label_lc.tif,japan_27_label_roads.tif
japan_27_2,japan_27_label_building.tif,japan_27_label_kg.tif,japan_27_label_coords.tif,japan_27_label_lc.tif,japan_27_label_roads.tif
japan_28_0,japan_28_label_building.tif,japan_28_label_kg.tif,japan_28_label_coords.tif,japan_28_label_lc.tif,japan_28_label_roads.tif
japan_28_1,japan_28_label_building.tif,japan_28_label_kg.tif,japan_28_label_coords.tif,japan_28_label_lc.tif,japan_28_label_roads.tif
japan_28_2,japan_28_label_building.tif,japan_28_label_kg.tif,japan_28_label_coords.tif,japan_28_label_lc.tif,japan_28_label_roads.tif
japan_29_0,japan_29_label_building.tif,japan_29_label_kg.tif,japan_29_label_coords.tif,japan_29_label_lc.tif,japan_29_label_roads.tif
japan_29_1,japan_29_label_building.tif,japan_29_label_kg.tif,japan_29_label_coords.tif,japan_29_label_lc.tif,japan_29_label_roads.tif
japan_29_2,japan_29_label_building.tif,japan_29_label_kg.tif,japan_29_label_coords.tif,japan_29_label_lc.tif,japan_29_label_roads.tif
japan_30_0,japan_30_label_building.tif,japan_30_label_kg.tif,japan_30_label_coords.tif,japan_30_label_lc.tif,japan_30_label_roads.tif
japan_30_1,japan_30_label_building.tif,japan_30_label_kg.tif,japan_30_label_coords.tif,japan_30_label_lc.tif,japan_30_label_roads.tif
japan_30_2,japan_30_label_building.tif,japan_30_label_kg.tif,japan_30_label_coords.tif,japan_30_label_lc.tif,japan_30_label_roads.tif
japan_31_0,japan_31_label_building.tif,japan_31_label_kg.tif,japan_31_label_coords.tif,japan_31_label_lc.tif,japan_31_label_roads.tif
japan_31_1,japan_31_label_building.tif,japan_31_label_kg.tif,japan_31_label_coords.tif,japan_31_label_lc.tif,japan_31_label_roads.tif
japan_31_2,japan_31_label_building.tif,japan_31_label_kg.tif,japan_31_label_coords.tif,japan_31_label_lc.tif,japan_31_label_roads.tif
japan_32_0,japan_32_label_building.tif,japan_32_label_kg.tif,japan_32_label_coords.tif,japan_32_label_lc.tif,japan_32_label_roads.tif
japan_32_1,japan_32_label_building.tif,japan_32_label_kg.tif,japan_32_label_coords.tif,japan_32_label_lc.tif,japan_32_label_roads.tif
japan_32_2,japan_32_label_building.tif,japan_32_label_kg.tif,japan_32_label_coords.tif,japan_32_label_lc.tif,japan_32_label_roads.tif
japan_33_0,japan_33_label_building.tif,japan_33_label_kg.tif,japan_33_label_coords.tif,japan_33_label_lc.tif,japan_33_label_roads.tif
japan_33_1,japan_33_label_building.tif,japan_33_label_kg.tif,japan_33_label_coords.tif,japan_33_label_lc.tif,japan_33_label_roads.tif
japan_33_2,japan_33_label_building.tif,japan_33_label_kg.tif,japan_33_label_coords.tif,japan_33_label_lc.tif,japan_33_label_roads.tif
japan_34_0,japan_34_label_building.tif,japan_34_label_kg.tif,japan_34_label_coords.tif,japan_34_label_lc.tif,japan_34_label_roads.tif
japan_34_1,japan_34_label_building.tif,japan_34_label_kg.tif,japan_34_label_coords.tif,japan_34_label_lc.tif,japan_34_label_roads.tif
japan_34_2,japan_34_label_building.tif,japan_34_label_kg.tif,japan_34_label_coords.tif,japan_34_label_lc.tif,japan_34_label_roads.tif
japan_35_0,japan_35_label_building.tif,japan_35_label_kg.tif,japan_35_label_coords.tif,japan_35_label_lc.tif,japan_35_label_roads.tif
japan_35_1,japan_35_label_building.tif,japan_35_label_kg.tif,japan_35_label_coords.tif,japan_35_label_lc.tif,japan_35_label_roads.tif
japan_35_2,japan_35_label_building.tif,japan_35_label_kg.tif,japan_35_label_coords.tif,japan_35_label_lc.tif,japan_35_label_roads.tif
japan_36_0,japan_36_label_building.tif,japan_36_label_kg.tif,japan_36_label_coords.tif,japan_36_label_lc.tif,japan_36_label_roads.tif
japan_36_1,japan_36_label_building.tif,japan_36_label_kg.tif,japan_36_label_coords.tif,japan_36_label_lc.tif,japan_36_label_roads.tif
japan_36_2,japan_36_label_building.tif,japan_36_label_kg.tif,japan_36_label_coords.tif,japan_36_label_lc.tif,japan_36_label_roads.tif
japan_37_0,japan_37_label_building.tif,japan_37_label_kg.tif,japan_37_label_coords.tif,japan_37_label_lc.tif,japan_37_label_roads.tif
japan_37_1,japan_37_label_building.tif,japan_37_label_kg.tif,japan_37_label_coords.tif,japan_37_label_lc.tif,japan_37_label_roads.tif
japan_37_2,japan_37_label_building.tif,japan_37_label_kg.tif,japan_37_label_coords.tif,japan_37_label_lc.tif,japan_37_label_roads.tif
japan_38_0,japan_38_label_building.tif,japan_38_label_kg.tif,japan_38_label_coords.tif,japan_38_label_lc.tif,japan_38_label_roads.tif
japan_38_1,japan_38_label_building.tif,japan_38_label_kg.tif,japan_38_label_coords.tif,japan_38_label_lc.tif,japan_38_label_roads.tif
japan_38_2,japan_38_label_building.tif,japan_38_label_kg.tif,japan_38_label_coords.tif,japan_38_label_lc.tif,japan_38_label_roads.tif
japan_39_0,japan_39_label_building.tif,japan_39_label_kg.tif,japan_39_label_coords.tif,japan_39_label_lc.tif,japan_39_label_roads.tif
japan_39_1,japan_39_label_building.tif,japan_39_label_kg.tif,japan_39_label_coords.tif,japan_39_label_lc.tif,japan_39_label_roads.tif
japan_39_2,japan_39_label_building.tif,japan_39_label_kg.tif,japan_39_label_coords.tif,japan_39_label_lc.tif,japan_39_label_roads.tif
nigeria_0_0,nigeria_0_label_building.tif,nigeria_0_label_kg.tif,nigeria_0_label_coords.tif,nigeria_0_label_lc.tif,nigeria_0_label_roads.tif
nigeria_0_1,nigeria_0_label_building.tif,nigeria_0_label_kg.tif,nigeria_0_label_coords.tif,nigeria_0_label_lc.tif,nigeria_0_label_roads.tif
nigeria_0_2,nigeria_0_label_building.tif,nigeria_0_label_kg.tif,nigeria_0_label_coords.tif,nigeria_0_label_lc.tif,nigeria_0_label_roads.tif
nigeria_1_0,nigeria_1_label_building.tif,nigeria_1_label_kg.tif,nigeria_1_label_coords.tif,nigeria_1_label_lc.tif,nigeria_1_label_roads.tif
nigeria_1_1,nigeria_1_label_building.tif,nigeria_1_label_kg.tif,nigeria_1_label_coords.tif,nigeria_1_label_lc.tif,nigeria_1_label_roads.tif
nigeria_1_2,nigeria_1_label_building.tif,nigeria_1_label_kg.tif,nigeria_1_label_coords.tif,nigeria_1_label_lc.tif,nigeria_1_label_roads.tif
nigeria_2_0,nigeria_2_label_building.tif,nigeria_2_label_kg.tif,nigeria_2_label_coords.tif,nigeria_2_label_lc.tif,nigeria_2_label_roads.tif
nigeria_2_1,nigeria_2_label_building.tif,nigeria_2_label_kg.tif,nigeria_2_label_coords.tif,nigeria_2_label_lc.tif,nigeria_2_label_roads.tif
nigeria_2_2,nigeria_2_label_building.tif,nigeria_2_label_kg.tif,nigeria_2_label_coords.tif,nigeria_2_label_lc.tif,nigeria_2_label_roads.tif
nigeria_3_0,nigeria_3_label_building.tif,nigeria_3_label_kg.tif,nigeria_3_label_coords.tif,nigeria_3_label_lc.tif,nigeria_3_label_roads.tif
nigeria_3_1,nigeria_3_label_building.tif,nigeria_3_label_kg.tif,nigeria_3_label_coords.tif,nigeria_3_label_lc.tif,nigeria_3_label_roads.tif
nigeria_3_2,nigeria_3_label_building.tif,nigeria_3_label_kg.tif,nigeria_3_label_coords.tif,nigeria_3_label_lc.tif,nigeria_3_label_roads.tif
nigeria_4_0,nigeria_4_label_building.tif,nigeria_4_label_kg.tif,nigeria_4_label_coords.tif,nigeria_4_label_lc.tif,nigeria_4_label_roads.tif
nigeria_4_1,nigeria_4_label_building.tif,nigeria_4_label_kg.tif,nigeria_4_label_coords.tif,nigeria_4_label_lc.tif,nigeria_4_label_roads.tif
nigeria_4_2,nigeria_4_label_building.tif,nigeria_4_label_kg.tif,nigeria_4_label_coords.tif,nigeria_4_label_lc.tif,nigeria_4_label_roads.tif
nigeria_5_0,nigeria_5_label_building.tif,nigeria_5_label_kg.tif,nigeria_5_label_coords.tif,nigeria_5_label_lc.tif,nigeria_5_label_roads.tif
nigeria_5_1,nigeria_5_label_building.tif,nigeria_5_label_kg.tif,nigeria_5_label_coords.tif,nigeria_5_label_lc.tif,nigeria_5_label_roads.tif
nigeria_5_2,nigeria_5_label_building.tif,nigeria_5_label_kg.tif,nigeria_5_label_coords.tif,nigeria_5_label_lc.tif,nigeria_5_label_roads.tif
nigeria_6_0,nigeria_6_label_building.tif,nigeria_6_label_kg.tif,nigeria_6_label_coords.tif,nigeria_6_label_lc.tif,nigeria_6_label_roads.tif
nigeria_6_1,nigeria_6_label_building.tif,nigeria_6_label_kg.tif,nigeria_6_label_coords.tif,nigeria_6_label_lc.tif,nigeria_6_label_roads.tif
nigeria_6_2,nigeria_6_label_building.tif,nigeria_6_label_kg.tif,nigeria_6_label_coords.tif,nigeria_6_label_lc.tif,nigeria_6_label_roads.tif
nigeria_7_0,nigeria_7_label_building.tif,nigeria_7_label_kg.tif,nigeria_7_label_coords.tif,nigeria_7_label_lc.tif,nigeria_7_label_roads.tif
nigeria_7_1,nigeria_7_label_building.tif,nigeria_7_label_kg.tif,nigeria_7_label_coords.tif,nigeria_7_label_lc.tif,nigeria_7_label_roads.tif
nigeria_7_2,nigeria_7_label_building.tif,nigeria_7_label_kg.tif,nigeria_7_label_coords.tif,nigeria_7_label_lc.tif,nigeria_7_label_roads.tif
nigeria_8_0,nigeria_8_label_building.tif,nigeria_8_label_kg.tif,nigeria_8_label_coords.tif,nigeria_8_label_lc.tif,nigeria_8_label_roads.tif
nigeria_8_1,nigeria_8_label_building.tif,nigeria_8_label_kg.tif,nigeria_8_label_coords.tif,nigeria_8_label_lc.tif,nigeria_8_label_roads.tif
nigeria_8_2,nigeria_8_label_building.tif,nigeria_8_label_kg.tif,nigeria_8_label_coords.tif,nigeria_8_label_lc.tif,nigeria_8_label_roads.tif
nigeria_9_0,nigeria_9_label_building.tif,nigeria_9_label_kg.tif,nigeria_9_label_coords.tif,nigeria_9_label_lc.tif,nigeria_9_label_roads.tif
nigeria_9_1,nigeria_9_label_building.tif,nigeria_9_label_kg.tif,nigeria_9_label_coords.tif,nigeria_9_label_lc.tif,nigeria_9_label_roads.tif
nigeria_9_2,nigeria_9_label_building.tif,nigeria_9_label_kg.tif,nigeria_9_label_coords.tif,nigeria_9_label_lc.tif,nigeria_9_label_roads.tif
nigeria_10_0,nigeria_10_label_building.tif,nigeria_10_label_kg.tif,nigeria_10_label_coords.tif,nigeria_10_label_lc.tif,nigeria_10_label_roads.tif
nigeria_10_1,nigeria_10_label_building.tif,nigeria_10_label_kg.tif,nigeria_10_label_coords.tif,nigeria_10_label_lc.tif,nigeria_10_label_roads.tif
nigeria_10_2,nigeria_10_label_building.tif,nigeria_10_label_kg.tif,nigeria_10_label_coords.tif,nigeria_10_label_lc.tif,nigeria_10_label_roads.tif
nigeria_11_0,nigeria_11_label_building.tif,nigeria_11_label_kg.tif,nigeria_11_label_coords.tif,nigeria_11_label_lc.tif,nigeria_11_label_roads.tif
nigeria_11_1,nigeria_11_label_building.tif,nigeria_11_label_kg.tif,nigeria_11_label_coords.tif,nigeria_11_label_lc.tif,nigeria_11_label_roads.tif
