,samples
07977_p35.52_n6.78_train_s2.npy,16
07978_p35.52_p10.09_train_s2.npy,16
07979_p35.52_p31.27_train_s2.npy,16
07981_p35.53_p60.72_train_s2.npy,16
07982_p35.53_p72.08_train_s2.npy,16
07984_p35.52_p94.69_train_s2.npy,16
07985_p35.52_p105.72_train_s2.npy,16
07987_p35.52_p134.83_train_s2.npy,16
07988_p35.61_n118.44_train_s2.npy,16
07989_p35.61_n106.29_train_s2.npy,16
07991_p35.61_n81.88_train_s2.npy,14
07992_p35.61_n7.78_train_s2.npy,16
07994_p35.61_p28.55_train_s2.npy,10
07995_p35.62_p48.53_train_s2.npy,16
07997_p35.61_p70.84_train_s2.npy,16
07998_p35.61_p82.66_train_s2.npy,16
07999_p35.61_p93.59_train_s2.npy,16
08001_p35.61_p116.01_train_s2.npy,16
08002_p35.61_p131.25_train_s2.npy,15
08004_p35.70_n107.38_train_s2.npy,16
08005_p35.70_n94.89_train_s2.npy,16
08007_p35.70_n7.90_train_s2.npy,16
08008_p35.70_p13.10_train_s2.npy,16
08009_p35.70_p39.40_train_s2.npy,16
08011_p35.70_p65.93_train_s2.npy,16
08012_p35.70_p76.32_train_s2.npy,16
08014_p35.70_p98.43_train_s2.npy,16
08015_p35.70_p109.59_train_s2.npy,16
08017_p35.70_p137.78_train_s2.npy,16
08018_p35.79_n116.70_train_s2.npy,16
08019_p35.79_n104.64_train_s2.npy,16
08021_p35.79_n82.61_train_s2.npy,16
08022_p35.79_n9.57_train_s2.npy,16
08024_p35.79_p35.58_train_s2.npy,16
08025_p35.79_p49.30_train_s2.npy,16
08027_p35.79_p74.20_train_s2.npy,16
08028_p35.79_p84.71_train_s2.npy,16
08029_p35.79_p94.90_train_s2.npy,16
08031_p35.79_p118.80_train_s2.npy,16
08032_p35.79_p135.62_train_s2.npy,16
08034_p35.88_n107.87_train_s2.npy,16
08035_p35.88_n95.90_train_s2.npy,16
08037_p35.88_n11.25_train_s2.npy,16
08038_p35.88_p7.48_train_s2.npy,16
08039_p35.88_p33.96_train_s2.npy,16
08041_p35.88_p63.21_train_s2.npy,16
08042_p35.88_p75.73_train_s2.npy,16
08044_p35.88_p98.89_train_s2.npy,16
08045_p35.88_p109.31_train_s2.npy,16
08047_p35.88_p140.11_train_s2.npy,16
08048_p35.97_n113.07_train_s2.npy,16
08049_p35.97_n102.75_train_s2.npy,16
08051_p35.97_n78.24_train_s2.npy,16
08052_p35.97_n2.61_train_s2.npy,16
08054_p35.97_p39.87_train_s2.npy,16
08055_p35.97_p53.18_train_s2.npy,16
08057_p35.97_p78.46_train_s2.npy,16
08058_p35.97_p88.23_train_s2.npy,16
08059_p35.97_p99.65_train_s2.npy,16
08061_p35.97_p125.82_train_s2.npy,16
08062_p36.06_n123.87_train_s2.npy,16
08064_p36.06_n98.99_train_s2.npy,16
08065_p36.06_n87.00_train_s2.npy,16
08067_p36.06_p4.39_train_s2.npy,16
08068_p36.06_p37.92_train_s2.npy,16
08069_p36.06_p53.80_train_s2.npy,16
08071_p36.06_p77.68_train_s2.npy,16
08072_p36.06_p89.78_train_s2.npy,16
08074_p36.06_p112.76_train_s2.npy,16
08075_p36.06_p126.98_train_s2.npy,16
08077_p36.15_n113.68_train_s2.npy,16
08078_p36.15_n102.78_train_s2.npy,16
08079_p36.15_n91.22_train_s2.npy,16
08081_p36.15_n2.39_train_s2.npy,16
08082_p36.15_p19.07_train_s2.npy,15
08084_p36.15_p55.42_train_s2.npy,14
08085_p36.15_p67.76_train_s2.npy,16
08087_p36.15_p88.89_train_s2.npy,16
08088_p36.15_p99.90_train_s2.npy,16
08089_p36.15_p112.01_train_s2.npy,16
08091_p36.24_n122.84_train_s2.npy,16
08092_p36.24_n111.37_train_s2.npy,16
08094_p36.24_n86.77_train_s2.npy,16
08095_p36.24_n74.08_train_s2.npy,16
08097_p36.24_p34.01_train_s2.npy,16
08098_p36.24_p49.15_train_s2.npy,16
08099_p36.24_p60.72_train_s2.npy,16
08101_p36.24_p84.10_train_s2.npy,16
08102_p36.24_p95.01_train_s2.npy,16
08104_p36.24_p117.61_train_s2.npy,16
08105_p36.24_p136.20_train_s2.npy,16
08107_p36.33_n107.24_train_s2.npy,16
08108_p36.33_n94.65_train_s2.npy,16
08109_p36.33_n81.73_train_s2.npy,16
08111_p36.33_p10.08_train_s2.npy,16
08112_p36.33_p34.26_train_s2.npy,16
08114_p36.33_p62.79_train_s2.npy,16
08115_p36.33_p73.59_train_s2.npy,16
08117_p36.33_p97.10_train_s2.npy,16
08118_p36.33_p108.02_train_s2.npy,16
08119_p36.33_p120.50_train_s2.npy,16
08121_p36.42_n116.86_train_s2.npy,16
08122_p36.42_n104.03_train_s2.npy,16
08124_p36.42_n81.72_train_s2.npy,16
08125_p36.42_n11.44_train_s2.npy,16
08127_p36.42_p34.42_train_s2.npy,16
08128_p36.42_p50.81_train_s2.npy,16
08129_p36.42_p63.64_train_s2.npy,16
08131_p36.42_p86.96_train_s2.npy,16
08132_p36.42_p99.68_train_s2.npy,16
08134_p36.42_p126.23_train_s2.npy,16
08135_p36.42_p142.29_train_s2.npy,16
08137_p36.51_n104.05_train_s2.npy,16
08138_p36.51_n92.99_train_s2.npy,16
08139_p36.51_n80.37_train_s2.npy,16
08141_p36.51_p10.78_train_s2.npy,16
08142_p36.51_p36.36_train_s2.npy,16
08144_p36.51_p65.62_train_s2.npy,16
08145_p36.51_p76.90_train_s2.npy,16
08147_p36.51_p99.47_train_s2.npy,16
08148_p36.51_p111.87_train_s2.npy,16
08149_p36.51_p126.94_train_s2.npy,16
08151_p36.60_n114.65_train_s2.npy,16
08152_p36.60_n102.13_train_s2.npy,16
08154_p36.60_n76.08_train_s2.npy,16
08155_p36.60_p1.17_train_s2.npy,16
08157_p36.60_p43.77_train_s2.npy,16
08158_p36.60_p55.84_train_s2.npy,16
08159_p36.60_p68.48_train_s2.npy,16
08161_p36.60_p92.63_train_s2.npy,16
08162_p36.60_p104.25_train_s2.npy,16
08164_p36.60_p133.43_train_s2.npy,16
08165_p36.69_n121.62_train_s2.npy,16
08167_p36.69_n99.12_train_s2.npy,16
08168_p36.69_n87.48_train_s2.npy,16
08169_p36.69_n76.62_train_s2.npy,16
08171_p36.69_p24.23_train_s2.npy,16
08172_p36.69_p42.14_train_s2.npy,16
08174_p36.69_p70.69_train_s2.npy,16
08175_p36.69_p83.90_train_s2.npy,16
08177_p36.69_p107.74_train_s2.npy,16
08178_p36.69_p120.28_train_s2.npy,16
08179_p36.69_p138.97_train_s2.npy,16
08181_p36.78_n105.97_train_s2.npy,16
08182_p36.78_n94.20_train_s2.npy,16
08184_p36.78_n11.94_train_s2.npy,15
08185_p36.78_p10.82_train_s2.npy,16
08187_p36.78_p48.03_train_s2.npy,16
08188_p36.78_p61.92_train_s2.npy,16
08189_p36.78_p73.80_train_s2.npy,16
08191_p36.78_p97.12_train_s2.npy,16
08192_p36.78_p107.21_train_s2.npy,16
08194_p36.78_p136.12_train_s2.npy,16
08195_p36.87_n121.36_train_s2.npy,16
08197_p36.87_n98.58_train_s2.npy,16
08198_p36.87_n86.13_train_s2.npy,16
08199_p36.87_n27.21_train_s2.npy,16
08201_p36.87_p30.13_train_s2.npy,16
08202_p36.87_p44.61_train_s2.npy,16
08204_p36.87_p72.10_train_s2.npy,16
08205_p36.87_p85.12_train_s2.npy,16
08207_p36.87_p108.35_train_s2.npy,16
08208_p36.87_p119.12_train_s2.npy,16
08209_p36.87_p138.53_train_s2.npy,16
08211_p36.96_n104.97_train_s2.npy,16
08212_p36.96_n92.39_train_s2.npy,16
08214_p36.96_n9.15_train_s2.npy,16
08215_p36.96_p14.77_train_s2.npy,16
08217_p36.96_p48.47_train_s2.npy,16
08218_p36.96_p62.73_train_s2.npy,16
08219_p36.96_p74.98_train_s2.npy,16
08221_p36.96_p98.34_train_s2.npy,16
08222_p36.96_p110.25_train_s2.npy,16
08224_p36.96_p139.67_train_s2.npy,16
08225_p37.05_n117.24_train_s2.npy,16
08227_p37.05_n92.84_train_s2.npy,16
08228_p37.05_n79.12_train_s2.npy,16
08229_p37.05_n7.82_train_s2.npy,16
08231_p37.05_p40.77_train_s2.npy,16
08232_p37.05_p54.49_train_s2.npy,16
08234_p37.05_p78.22_train_s2.npy,16
08235_p37.05_p91.15_train_s2.npy,16
08237_p37.05_p116.12_train_s2.npy,16
08238_p37.05_p130.29_train_s2.npy,16
08239_p37.14_n123.36_train_s2.npy,16
08241_p37.14_n99.49_train_s2.npy,16
08242_p37.14_n88.00_train_s2.npy,16
08244_p37.14_p1.52_train_s2.npy,16
08245_p37.14_p28.21_train_s2.npy,16
08247_p37.14_p57.71_train_s2.npy,16
08248_p37.14_p69.53_train_s2.npy,16
08249_p37.14_p80.79_train_s2.npy,16
08251_p37.14_p106.24_train_s2.npy,15
08252_p37.14_p118.97_train_s2.npy,16
08254_p37.23_n120.36_train_s2.npy,16
08255_p37.23_n108.40_train_s2.npy,16
08257_p37.23_n84.95_train_s2.npy,16
08258_p37.23_n27.12_train_s2.npy,16
08259_p37.23_p0.51_train_s2.npy,16
08261_p37.23_p42.45_train_s2.npy,16
08262_p37.23_p56.65_train_s2.npy,16
08264_p37.23_p79.77_train_s2.npy,16
08265_p37.23_p91.83_train_s2.npy,16
08267_p37.23_p116.41_train_s2.npy,16
08268_p37.23_p131.52_train_s2.npy,16
08269_p37.32_n122.09_train_s2.npy,16
08271_p37.32_n97.25_train_s2.npy,16
08272_p37.32_n85.06_train_s2.npy,16
08274_p37.32_p6.49_train_s2.npy,16
08275_p37.32_p30.76_train_s2.npy,16
08277_p37.32_p57.52_train_s2.npy,16
08278_p37.32_p69.37_train_s2.npy,16
08279_p37.32_p79.53_train_s2.npy,16
08281_p37.32_p106.06_train_s2.npy,16
08282_p37.32_p117.01_train_s2.npy,16
08284_p37.41_n118.36_train_s2.npy,16
08285_p37.41_n107.40_train_s2.npy,16
08287_p37.41_n82.20_train_s2.npy,16
08288_p37.41_n10.00_train_s2.npy,16
08289_p37.41_p15.76_train_s2.npy,16
08291_p37.41_p49.66_train_s2.npy,16
08292_p37.41_p64.35_train_s2.npy,16
08294_p37.41_p88.98_train_s2.npy,16
08295_p37.41_p101.98_train_s2.npy,16
08297_p37.41_p129.10_train_s2.npy,16
08298_p37.50_n122.58_train_s2.npy,16
08299_p37.50_n109.80_train_s2.npy,16
08301_p37.50_n84.45_train_s2.npy,16
08302_p37.50_n25.06_train_s2.npy,16
08304_p37.50_p30.83_train_s2.npy,16
08305_p37.50_p46.33_train_s2.npy,16
08307_p37.50_p72.24_train_s2.npy,16
08308_p37.50_p84.01_train_s2.npy,16
08309_p37.50_p98.03_train_s2.npy,16
08311_p37.50_p124.62_train_s2.npy,16
08312_p37.59_n123.42_train_s2.npy,16
08314_p37.59_n98.84_train_s2.npy,16
08315_p37.59_n86.15_train_s2.npy,16
08317_p37.59_p0.28_train_s2.npy,16
08318_p37.59_p28.94_train_s2.npy,16
08319_p37.59_p44.23_train_s2.npy,16
08321_p37.59_p72.10_train_s2.npy,16
08322_p37.59_p86.37_train_s2.npy,16
08324_p37.59_p111.64_train_s2.npy,16
08325_p37.59_p127.38_train_s2.npy,16
08327_p37.68_n112.80_train_s2.npy,16
08328_p37.68_n100.66_train_s2.npy,16
08329_p37.68_n89.09_train_s2.npy,16
08331_p37.68_n2.89_train_s2.npy,16
08332_p37.68_p22.29_train_s2.npy,16
08334_p37.68_p53.82_train_s2.npy,16
08335_p37.68_p65.50_train_s2.npy,16
08337_p37.68_p90.91_train_s2.npy,16
08338_p37.68_p101.80_train_s2.npy,16
08339_p37.68_p113.48_train_s2.npy,16
08341_p37.77_n122.48_train_s2.npy,16
08342_p37.77_n110.67_train_s2.npy,16
08344_p37.77_n87.27_train_s2.npy,16
08345_p37.77_n73.87_train_s2.npy,16
08347_p37.77_p19.70_train_s2.npy,16
08348_p37.77_p35.26_train_s2.npy,16
08349_p37.77_p48.32_train_s2.npy,16
08351_p37.77_p74.21_train_s2.npy,16
08352_p37.77_p88.07_train_s2.npy,16
08354_p37.77_p112.15_train_s2.npy,16
08355_p37.77_p127.59_train_s2.npy,16
08357_p37.86_n112.17_train_s2.npy,16
08358_p37.86_n99.55_train_s2.npy,16
08359_p37.86_n87.84_train_s2.npy,16
08361_p37.86_n4.38_train_s2.npy,16
08362_p37.86_p22.91_train_s2.npy,16
08364_p37.86_p55.09_train_s2.npy,16
08365_p37.86_p67.48_train_s2.npy,16
08367_p37.86_p92.16_train_s2.npy,16
08368_p37.86_p102.16_train_s2.npy,16
08369_p37.86_p113.54_train_s2.npy,16
08371_p37.95_n122.52_train_s2.npy,16
08372_p37.95_n109.55_train_s2.npy,16
08374_p37.95_n84.73_train_s2.npy,16
08375_p37.95_n31.01_train_s2.npy,16
08377_p37.95_p28.06_train_s2.npy,16
08378_p37.95_p41.83_train_s2.npy,16
08379_p37.95_p55.60_train_s2.npy,16
08381_p37.95_p80.18_train_s2.npy,15
08382_p37.95_p93.61_train_s2.npy,16
08384_p37.95_p116.95_train_s2.npy,16
08385_p37.95_p135.16_train_s2.npy,16
08387_p38.04_n108.66_train_s2.npy,16
08388_p38.04_n96.24_train_s2.npy,16
08389_p38.04_n83.59_train_s2.npy,16
08391_p38.04_p6.21_train_s2.npy,16
08392_p38.04_p31.51_train_s2.npy,16
08394_p38.04_p60.00_train_s2.npy,16
08395_p38.04_p71.97_train_s2.npy,16
08397_p38.04_p100.11_train_s2.npy,16
08398_p38.04_p113.56_train_s2.npy,16
08399_p38.04_p129.17_train_s2.npy,16
08401_p38.13_n111.77_train_s2.npy,16
08402_p38.13_n100.36_train_s2.npy,16
08404_p38.13_n74.34_train_s2.npy,16
08405_p38.13_n6.33_train_s2.npy,16
08407_p38.13_p37.14_train_s2.npy,16
08408_p38.13_p50.03_train_s2.npy,16
08409_p38.13_p64.18_train_s2.npy,16
08411_p38.13_p86.55_train_s2.npy,16
08412_p38.13_p98.53_train_s2.npy,16
08414_p38.13_p125.23_train_s2.npy,16
08415_p38.13_p143.94_train_s2.npy,15
08417_p38.22_n102.31_train_s2.npy,16
08418_p38.22_n90.77_train_s2.npy,16
08419_p38.22_n78.20_train_s2.npy,16
08421_p38.22_p14.57_train_s2.npy,16
08422_p38.22_p34.79_train_s2.npy,16
08424_p38.22_p61.87_train_s2.npy,16
08425_p38.22_p74.66_train_s2.npy,16
08427_p38.22_p100.94_train_s2.npy,16
08428_p38.22_p113.62_train_s2.npy,16
08429_p38.22_p128.24_train_s2.npy,16
08431_p38.31_n113.19_train_s2.npy,16
08432_p38.31_n101.98_train_s2.npy,16
08434_p38.31_n76.02_train_s2.npy,15
08435_p38.31_n7.95_train_s2.npy,16
08437_p38.31_p34.49_train_s2.npy,16
08438_p38.31_p48.79_train_s2.npy,13
08439_p38.31_p62.52_train_s2.npy,16
08441_p38.31_p88.14_train_s2.npy,16
08442_p38.31_p100.84_train_s2.npy,16
08444_p38.31_p127.95_train_s2.npy,16
08445_p38.40_n122.73_train_s2.npy,16
08447_p38.40_n98.68_train_s2.npy,16
08448_p38.40_n85.50_train_s2.npy,16
08449_p38.40_n33.27_train_s2.npy,16
08451_p38.40_p26.40_train_s2.npy,16
08452_p38.40_p40.61_train_s2.npy,16
08454_p38.40_p67.06_train_s2.npy,16
08455_p38.40_p79.43_train_s2.npy,16
08457_p38.40_p107.15_train_s2.npy,16
08458_p38.40_p121.70_train_s2.npy,16
08459_p38.40_p141.29_train_s2.npy,16
08461_p38.49_n105.34_train_s2.npy,16
08462_p38.49_n93.41_train_s2.npy,16
08464_p38.49_n24.83_train_s2.npy,16
08465_p38.49_p5.91_train_s2.npy,16
08467_p38.49_p45.82_train_s2.npy,16
08468_p38.49_p60.84_train_s2.npy,16
08469_p38.49_p73.00_train_s2.npy,16
08471_p38.49_p96.85_train_s2.npy,16
08472_p38.49_p108.32_train_s2.npy,16
08474_p38.49_p141.70_train_s2.npy,16
08475_p38.58_n116.96_train_s2.npy,16
08477_p38.58_n92.73_train_s2.npy,16
08478_p38.58_n78.60_train_s2.npy,16
08479_p38.58_n9.93_train_s2.npy,16
08481_p38.58_p32.44_train_s2.npy,16
08482_p38.58_p46.68_train_s2.npy,16
08484_p38.58_p72.97_train_s2.npy,16
08485_p38.58_p85.26_train_s2.npy,16
08487_p38.58_p112.02_train_s2.npy,16
08488_p38.58_p128.90_train_s2.npy,16
08489_p38.67_n123.20_train_s2.npy,16
08491_p38.67_n97.56_train_s2.npy,16
08492_p38.67_n85.72_train_s2.npy,16
08495_p38.67_p27.08_train_s2.npy,16
08496_p38.67_p41.34_train_s2.npy,16
08498_p38.67_p68.70_train_s2.npy,16
08499_p38.67_p81.46_train_s2.npy,16
08500_p38.67_p93.77_train_s2.npy,16
08502_p38.67_p118.60_train_s2.npy,16
08503_p38.67_p141.60_train_s2.npy,16
08505_p38.76_n104.67_train_s2.npy,16
08506_p38.76_n93.40_train_s2.npy,16
08508_p38.76_n29.18_train_s2.npy,16
08509_p38.76_n0.17_train_s2.npy,16
08510_p38.76_p28.95_train_s2.npy,16
08512_p38.76_p57.95_train_s2.npy,16
08513_p38.76_p70.95_train_s2.npy,16
08515_p38.76_p96.16_train_s2.npy,16
08516_p38.76_p107.32_train_s2.npy,16
08518_p38.76_p141.96_train_s2.npy,16
08519_p38.85_n116.45_train_s2.npy,16
08520_p38.85_n104.23_train_s2.npy,16
08522_p38.85_n78.76_train_s2.npy,16
08523_p38.85_n9.28_train_s2.npy,16
08525_p38.85_p35.32_train_s2.npy,16
08526_p38.85_p48.11_train_s2.npy,16
08528_p38.85_p76.81_train_s2.npy,16
08529_p38.85_p91.32_train_s2.npy,16
08530_p38.85_p104.81_train_s2.npy,16
08532_p38.85_p133.27_train_s2.npy,16
08533_p38.94_n122.71_train_s2.npy,16
08535_p38.94_n94.56_train_s2.npy,16
08536_p38.94_n80.13_train_s2.npy,16
08538_p38.94_p7.33_train_s2.npy,16
08539_p38.94_p31.56_train_s2.npy,16
08540_p38.94_p46.10_train_s2.npy,16
08542_p38.94_p75.52_train_s2.npy,16
08543_p38.94_p90.98_train_s2.npy,16
08545_p38.94_p119.02_train_s2.npy,16
08546_p38.94_p141.40_train_s2.npy,16
08548_p39.03_n103.34_train_s2.npy,16
08549_p39.03_n90.17_train_s2.npy,16
08550_p39.03_n78.50_train_s2.npy,16
08552_p39.03_p19.70_train_s2.npy,15
08553_p39.03_p36.33_train_s2.npy,16
08555_p39.03_p66.60_train_s2.npy,16
08556_p39.03_p79.43_train_s2.npy,16
08558_p39.03_p105.89_train_s2.npy,13
08559_p39.03_p118.60_train_s2.npy,16
08560_p39.03_p138.23_train_s2.npy,16
08562_p39.12_n108.10_train_s2.npy,16
08563_p39.12_n94.22_train_s2.npy,16
08565_p39.12_n25.16_train_s2.npy,16
08566_p39.12_p9.78_train_s2.npy,16
08568_p39.12_p45.64_train_s2.npy,16
08569_p39.12_p58.94_train_s2.npy,16
08570_p39.12_p72.47_train_s2.npy,16
08572_p39.12_p97.46_train_s2.npy,16
08573_p39.12_p110.07_train_s2.npy,16
08575_p39.12_p143.74_train_s2.npy,16
08576_p39.21_n114.84_train_s2.npy,16
08578_p39.21_n89.60_train_s2.npy,16
08579_p39.21_n76.28_train_s2.npy,16
08580_p39.21_n9.32_train_s2.npy,16
08582_p39.21_p33.07_train_s2.npy,16
08583_p39.21_p46.16_train_s2.npy,16
08585_p39.21_p73.38_train_s2.npy,16
08586_p39.21_p84.96_train_s2.npy,16
08588_p39.21_p110.79_train_s2.npy,16
08589_p39.21_p125.50_train_s2.npy,16
08590_p39.30_n127.17_train_s2.npy,16
08592_p39.30_n102.58_train_s2.npy,16
08593_p39.30_n90.64_train_s2.npy,16
08595_p39.30_n9.45_train_s2.npy,16
08596_p39.30_p16.53_train_s2.npy,16
08598_p39.30_p48.19_train_s2.npy,16
08599_p39.30_p63.96_train_s2.npy,16
08600_p39.30_p76.37_train_s2.npy,16
08602_p39.30_p103.05_train_s2.npy,16
08603_p39.30_p114.88_train_s2.npy,16
08605_p39.39_n123.74_train_s2.npy,16
08606_p39.39_n111.89_train_s2.npy,16
08608_p39.39_n86.81_train_s2.npy,16
08609_p39.39_n74.38_train_s2.npy,16
08610_p39.39_n3.08_train_s2.npy,16
08612_p39.39_p37.57_train_s2.npy,16
08613_p39.39_p51.85_train_s2.npy,16
08615_p39.39_p76.82_train_s2.npy,16
08616_p39.39_p90.99_train_s2.npy,16
08618_p39.39_p117.81_train_s2.npy,16
08619_p39.39_p135.23_train_s2.npy,16
08620_p39.48_n120.87_train_s2.npy,16
08622_p39.47_n95.99_train_s2.npy,16
08623_p39.48_n82.27_train_s2.npy,16
08625_p39.48_p6.68_train_s2.npy,16
08626_p39.48_p30.99_train_s2.npy,16
08628_p39.48_p58.78_train_s2.npy,16
08629_p39.48_p72.96_train_s2.npy,16
08630_p39.48_p85.29_train_s2.npy,16
08632_p39.48_p111.69_train_s2.npy,16
08633_p39.48_p127.27_train_s2.npy,16
08635_p39.57_n112.65_train_s2.npy,16
08636_p39.57_n100.07_train_s2.npy,16
08638_p39.57_n75.50_train_s2.npy,16
08639_p39.57_n7.04_train_s2.npy,16
08640_p39.57_p16.24_train_s2.npy,16
08642_p39.56_p47.80_train_s2.npy,16
08643_p39.57_p63.40_train_s2.npy,16
08645_p39.57_p91.10_train_s2.npy,16
08646_p39.57_p104.26_train_s2.npy,16
08648_p39.56_p131.74_train_s2.npy,16
08649_p39.65_n120.83_train_s2.npy,16
08650_p39.66_n109.41_train_s2.npy,16
08652_p39.65_n84.46_train_s2.npy,16
08653_p39.66_n70.24_train_s2.npy,15
08655_p39.66_p26.52_train_s2.npy,16
08656_p39.66_p40.05_train_s2.npy,16
08658_p39.66_p69.89_train_s2.npy,16
08659_p39.66_p82.01_train_s2.npy,16
08660_p39.66_p97.29_train_s2.npy,16
08662_p39.66_p122.23_train_s2.npy,16
08663_p39.65_p143.57_train_s2.npy,16
08665_p39.75_n104.30_train_s2.npy,16
08666_p39.75_n92.74_train_s2.npy,16
08668_p39.74_n30.17_train_s2.npy,16
08669_p39.75_p6.94_train_s2.npy,16
08670_p39.75_p31.57_train_s2.npy,16
08672_p39.75_p61.81_train_s2.npy,13
08673_p39.75_p74.07_train_s2.npy,16
08675_p39.74_p100.80_train_s2.npy,16
08676_p39.74_p113.52_train_s2.npy,16
08678_p39.84_n124.07_train_s2.npy,16
08679_p39.84_n110.63_train_s2.npy,16
08680_p39.83_n96.02_train_s2.npy,16
08682_p39.84_n32.20_train_s2.npy,16
08683_p39.84_p6.49_train_s2.npy,16
08685_p39.83_p47.75_train_s2.npy,16
08686_p39.84_p61.65_train_s2.npy,16
08688_p39.83_p88.31_train_s2.npy,16
08689_p39.84_p102.68_train_s2.npy,16
08690_p39.84_p116.01_train_s2.npy,16
08692_p39.92_n122.36_train_s2.npy,16
08693_p39.92_n110.19_train_s2.npy,16
08695_p39.92_n84.91_train_s2.npy,16
08696_p39.93_n70.98_train_s2.npy,16
08698_p39.92_p21.94_train_s2.npy,16
08699_p39.93_p38.45_train_s2.npy,16
08700_p39.93_p51.44_train_s2.npy,16
08702_p39.92_p77.77_train_s2.npy,16
08703_p39.93_p91.58_train_s2.npy,16
08705_p39.92_p117.68_train_s2.npy,16
08706_p39.93_p133.83_train_s2.npy,16
08708_p40.01_n109.51_train_s2.npy,16
08709_p40.01_n96.74_train_s2.npy,16
08710_p40.02_n83.03_train_s2.npy,16
08712_p40.01_p5.92_train_s2.npy,16
08713_p40.02_p31.70_train_s2.npy,16
08715_p40.02_p60.76_train_s2.npy,16
08716_p40.02_p73.65_train_s2.npy,16
08718_p40.01_p100.02_train_s2.npy,16
08719_p40.01_p113.03_train_s2.npy,16
08720_p40.02_p127.32_train_s2.npy,16
08722_p40.11_n112.47_train_s2.npy,16
08723_p40.11_n100.15_train_s2.npy,16
08725_p40.10_n74.45_train_s2.npy,16
08726_p40.11_n5.93_train_s2.npy,16
08728_p40.10_p39.49_train_s2.npy,16
08729_p40.10_p52.98_train_s2.npy,16
08730_p40.10_p65.42_train_s2.npy,16
08733_p40.10_p106.84_train_s2.npy,16
08735_p40.10_p136.17_train_s2.npy,16
08736_p40.20_n119.20_train_s2.npy,16
08738_p40.19_n92.76_train_s2.npy,16
08739_p40.19_n80.07_train_s2.npy,16
08740_p40.20_n28.61_train_s2.npy,16
08742_p40.20_p30.72_train_s2.npy,16
08743_p40.20_p43.77_train_s2.npy,16
08745_p40.19_p70.79_train_s2.npy,16
08746_p40.19_p82.42_train_s2.npy,16
08748_p40.20_p109.09_train_s2.npy,16
08749_p40.20_p120.25_train_s2.npy,16
08750_p40.20_p140.11_train_s2.npy,16
08752_p40.29_n106.41_train_s2.npy,16
08753_p40.29_n94.30_train_s2.npy,16
08755_p40.29_n29.94_train_s2.npy,16
08756_p40.29_p1.82_train_s2.npy,16
08758_p40.28_p41.12_train_s2.npy,16
08759_p40.29_p54.65_train_s2.npy,16
08760_p40.29_p67.82_train_s2.npy,16
08762_p40.28_p95.12_train_s2.npy,16
08763_p40.28_p107.83_train_s2.npy,16
08765_p40.28_p137.94_train_s2.npy,16
08766_p40.37_n121.04_train_s2.npy,16
08768_p40.37_n96.18_train_s2.npy,16
08769_p40.38_n82.99_train_s2.npy,16
08770_p40.37_n32.81_train_s2.npy,15
08772_p40.37_p21.62_train_s2.npy,16
08773_p40.37_p38.58_train_s2.npy,16
08775_p40.37_p65.68_train_s2.npy,16
08776_p40.38_p79.10_train_s2.npy,16
08778_p40.37_p105.37_train_s2.npy,16
08779_p40.37_p118.10_train_s2.npy,16
08780_p40.37_p134.00_train_s2.npy,16
08782_p40.46_n110.74_train_s2.npy,16
08783_p40.46_n99.17_train_s2.npy,16
08785_p40.46_n73.33_train_s2.npy,16
08786_p40.46_n7.37_train_s2.npy,16
08788_p40.46_p35.22_train_s2.npy,16
08789_p40.46_p49.50_train_s2.npy,16
08790_p40.46_p63.78_train_s2.npy,16
08792_p40.46_p88.20_train_s2.npy,16
08793_p40.46_p99.88_train_s2.npy,14
08795_p40.47_p127.14_train_s2.npy,16
08796_p40.47_p144.95_train_s2.npy,16
08798_p40.55_n102.73_train_s2.npy,16
08799_p40.55_n90.80_train_s2.npy,16
08800_p40.56_n77.80_train_s2.npy,16
08802_p40.56_p6.32_train_s2.npy,16
08803_p40.55_p26.88_train_s2.npy,16
08805_p40.55_p57.01_train_s2.npy,16
08806_p40.55_p69.89_train_s2.npy,16
08808_p40.55_p94.22_train_s2.npy,16
08809_p40.55_p108.05_train_s2.npy,16
08810_p40.55_p121.99_train_s2.npy,16
08812_p40.65_n119.79_train_s2.npy,16
08813_p40.64_n106.53_train_s2.npy,16
08815_p40.64_n78.85_train_s2.npy,16
08816_p40.64_n30.23_train_s2.npy,16
08818_p40.64_p28.81_train_s2.npy,16
08819_p40.64_p45.73_train_s2.npy,16
08820_p40.64_p59.80_train_s2.npy,16
08822_p40.65_p84.65_train_s2.npy,16
08823_p40.64_p98.01_train_s2.npy,16
08825_p40.65_p126.52_train_s2.npy,16
08826_p40.64_p144.98_train_s2.npy,16
08828_p40.73_n101.46_train_s2.npy,16
08829_p40.73_n87.96_train_s2.npy,16
08830_p40.73_n74.33_train_s2.npy,16
08832_p40.73_p12.50_train_s2.npy,16
08833_p40.73_p33.23_train_s2.npy,16
08835_p40.73_p63.08_train_s2.npy,16
08836_p40.73_p76.59_train_s2.npy,16
08838_p40.73_p103.12_train_s2.npy,16
08839_p40.73_p116.39_train_s2.npy,16
08840_p40.73_p130.48_train_s2.npy,13
08842_p40.82_n110.49_train_s2.npy,16
08843_p40.82_n98.04_train_s2.npy,16
08845_p40.82_n72.77_train_s2.npy,16
08846_p40.82_n7.77_train_s2.npy,16
